"","sample_id","all_x","all_y"
"891","LS-15008_S37_E1-50",-5.84921893443686,-35.6464176823619
"892","LS-15008_S38_E1-50",-11.2754430629841,-34.4558640860745
"893","LS-15008_S39_E1-50",-13.2155330893317,-30.7979659912645
"894","LS-15008_S40_E1-50",-30.1840413905262,-11.3180059176887
"895","LS-15008_S41_E1-50",-9.82698893191976,-18.4052103127949
"896","LS-15008_S42_E1-50",13.6902930329043,-15.391479655231
"897","LS-15008_S43_E1-50",27.393690731208,14.6275645415781
"898","LS-15008_S44_E1-50",30.4537110844168,10.6383487953103
"899","LS-15008_S45_E1-50",-1.02511455895453,-26.3987857049423
"900","LS-15008_S46_E1-50",33.9710206061857,-0.365196642171032
"901","LS-15008_S47_E1-50",32.4467999845417,5.70428277278173
"902","LS-15008_S48_E1-50",21.8311113852512,-19.4553041978554
"903","LS-15008_S49_E1-50",-14.5938013235253,-29.7976104881267
"904","LS-15008_S50_E1-50",32.0361273285653,-14.8391567643451
"905","LS-15008_S51_E1-50",-12.7641962858801,-19.1351935411102
"906","LS-15008_S52_E1-50",31.3267595041812,-7.3748090325329
"907","LS-15008_S53_E1-50",-25.0550063302767,-16.1608414383123
"908","LS-15008_S54_E1-50",-0.562797807556045,-32.6593231366567
"909","LS-15008_S55_E1-50",-24.1726407298797,-15.7582575252985
"910","LS-15008_S56_E1-50",29.8928829863517,-14.9102912790427
"911","LS-15008_S57_E1-50",-33.4004229044996,-8.86745855888825
"912","LS-15008_S58_E1-50",-38.4154730715732,-20.2772396336936
"913","LS-15008_S59_E1-50",30.6186739415205,-10.8590826013813
"914","LS-15008_S60_E1-50",-13.5170512342299,-26.9858624026194
"915","LS-15008_S61_E1-50",36.5340869520673,1.96289741242713
"916","LS-15008_S62_E1-50",-37.3967694348592,-16.7985685229364
"917","LS-15008_S63_E1-50",-20.5471337981262,-12.2101357389583
"918","LS-15008_S64_E1-50",-3.28060184867849,-24.2432485811319
"919","LS-15008_S65_E1-50",-34.9586410081122,-20.2411615178462
"920","LS-15008_S66_E1-50",-15.5572360359613,-16.6909233814021
"921","LS-15008_S67_E1-50",-40.9871894377795,-20.2188618859705
"922","LS-15008_S68_E1-50",-10.4213755515241,-20.2737545968663
"923","LS-15008_S69_E1-50",34.7136259968083,-1.79561032607804
"924","LS-15008_S70_E1-50",-1.67871828928975,-31.6166735269772
"925","LS-15008_S71_E1-50",3.32824610256434,-30.0424986017965
"926","LS-15008_S72_E1-50",-36.1079972270599,-9.017198632186
"927","LS-15008_S74_E1-50",-22.4397584599059,-14.9721340297317
"928","LS-15008_S75_E1-50",-31.7560398375753,26.0238329271657
"929","LS-15008_S76_E1-50",-26.3137746177826,-26.9422537450261
"930","LS-15008_S77_E1-50",3.05902850680018,-30.2849146739424
"931","LS-15008_S78_E1-50",-19.8830004961889,-8.63026563261283
"932","LS-15008_S79_E1-50",-23.2464730649741,-16.0818174766558
"933","LS-15008_S81_E1-50",-20.7520485628504,-6.61510132507233
"934","LS-15008_S82_E1-50",-32.6598386148999,-9.08561788608251
"935","LS-15008_S83_E1-50",-2.68615165210029,-24.1915782004307
"936","LS-15008_S84_E1-50",-40.8654873141228,-20.4324263728247
"937","LS-15008_S85_E1-50",-17.1565573897509,-29.7728612598183
"938","LS-15008_S86_E1-50",-20.1508588210086,-8.24880571664075
"939","LS-15008_S87_E1-50",2.07798023961593,-27.6327579169303
"940","LS-15008_S88_E1-50",-40.676743819843,-18.8328261606422
"941","LS-15008_S89_E1-50",-33.4837915452332,28.5186344347848
"942","LS-15008_S90_E1-50",-32.4787445336216,25.4311098192038
"943","LS-15008_S92_E1-50",-9.97720220613007,-18.2790436884515
"944","LS-15008_S93_E1-50",33.5460246733373,-1.29170296975761
"945","LS-15008_S94_E1-50",27.1158576451282,13.4610682655601
"946","LS-15008_S95_E1-50",-32.4718709297444,26.9127732551518
"947","LS-15008_S96_E1-50",-19.6080506377699,-8.70649737902643
"948","LS-15009_S02_E1-50",-33.7325639519525,-3.46702723625011
"949","LS-15009_S03_E1-50",-32.3772936343781,26.7075557323535
"950","LS-15009_S04_E1-50",29.131615748371,10.1231901136055
"951","LS-15009_S05_E1-50",-2.8481129797842,-27.9242126287251
"952","LS-15009_S06_E1-50",-34.9216799780546,-8.14884916920421
"953","LS-15009_S07_E1-50",-32.7839477718491,30.5308869133749
"954","LS-15009_S08_E1-50",-31.9357514231729,-5.84816341854511
"955","LS-15009_S10_E1-50",-15.3267631634256,-31.625542607977
"956","LS-15009_S11_E1-50",-16.4956578784665,-30.3189627110981
"957","LS-15009_S14_E1-50",-10.0208587631303,-34.2138087062909
"958","LS-15009_S15_E1-50",-33.8054186489951,-17.9073787638602
"959","LS-15009_S16_E1-50",-16.9323220985192,-29.9111687873032
"960","LS-15009_S17_E1-50",-20.897975598799,-11.111770147624
"961","LS-15009_S18_E1-50",-1.99301255381095,-28.2932686194138
"962","LS-15009_S19_E1-50",-1.5836541014069,-33.9122339014215
"963","LS-15009_S20_E1-50",-16.151125591143,-31.0175713171183
"964","LS-15009_S21_E1-50",-9.87776309197946,-17.6722788338902
"965","LS-15009_S22_E1-50",-4.78728907568153,-31.0390126154643
"966","LS-15009_S23_E1-50",-12.5293519055079,-26.5710441165143
"967","LS-15009_S33_E1-50",-17.6139377026911,-9.14692417344692
"968","LS-15009_S34_E1-50",-36.6433885324443,-21.183648298564
"969","LS-15009_S35_E1-50",-19.0104839101618,-12.8807889327313
"970","LS-15009_S36_E1-50",-34.8683784842151,-19.1962574495756
"971","LS-15009_S37_E1-50",-36.7430514302326,-21.1137155838381
"972","LS-15009_S38_E1-50",-4.69787213969687,-8.07589211652755
"973","LS-15009_S39_E1-50",-35.7439190814966,-8.75895327604609
"974","LS-15009_S40_E1-50",30.5901756918394,-14.2805283242832
"975","LS-15009_S41_E1-50",1.70819472453213,-45.4779454842044
"976","LS-15009_S42_E1-50",31.6180199327076,-13.467857305287
"977","LS-15009_S43_E1-50",-36.6829018436988,-11.0133875356945
"978","LS-15009_S44_E1-50",-29.2303677588231,-25.6979173530244
"979","LS-15009_S45_E1-50",-36.6615238776721,-14.0163300038758
"980","LS-15009_S46_E1-50",3.17108019662497,-28.6260587877935
"981","LS-15009_S47_E1-50",-0.530881320935084,-26.1453427136706
"982","LS-15009_S48_E1-50",2.95289448667935,-30.0821471613769
"983","LS-15009_S49_E1-50",-16.5598140173046,14.9658321891442
"984","LS-15009_S50_E1-50",-25.0089791801581,7.21576753629511
"985","LS-15009_S51_E1-50",-24.6687466067121,8.3927799433444
"986","LS-15009_S52_E1-50",-35.4740559440543,7.11437348385159
"987","LS-15009_S53_E1-50",-21.4072803695059,12.1629483225392
"988","LS-15009_S54_E1-50",-24.4924129967038,12.6817598905334
"989","LS-15009_S55_E1-50",-21.3849869189022,9.3095131670545
"990","LS-15009_S56_E1-50",-28.183308431106,8.05794039997053
"991","LS-15009_S57_E1-50",-23.3796130479339,9.73845163512377
"992","LS-15009_S58_E1-50",-38.1371286428394,10.5416192393684
"993","LS-15009_S59_E1-50",-27.3584011031912,7.85740191928541
"994","LS-15009_S60_E1-50",-25.0864738912018,8.15992746309095
"995","LS-15009_S61_E1-50",-24.4608662601411,7.47290473611977
"996","LS-15009_S62_E1-50",-24.8685591559286,14.8507275724593
"997","LS-15009_S63_E1-50",-26.0041665583562,10.914146899436
"998","LS-15009_S64_E1-50",-38.5116773577728,10.7142160153203
"999","LS-15009_S65_E1-50",16.3950175564097,-34.2449906936209
"1000","LS-15009_S66_E1-50",12.9622676737464,-27.3188747871875
"1001","LS-15009_S67_E1-50",-24.3919729737191,7.18813499265858
"1002","LS-15009_S68_E1-50",13.2377819603127,-34.6527029893232
"1003","LS-15009_S69_E1-50",-33.5584223854617,9.32769877323725
"1004","LS-15009_S70_E1-50",-24.382323248124,13.5774729632391
"1005","LS-15009_S71_E1-50",11.3732611358097,-35.0538605142454
"1006","LS-15009_S72_E1-50",19.7115330171707,-31.7090333406054
"1007","LS-15009_S73_E1-50",33.5302880097865,-3.12971238744934
"1008","LS-15009_S75_E1-50",31.4584262218242,19.7424860666176
"1009","LS-15009_S76_E1-50",32.2222743951958,4.58537296795882
"1010","LS-15009_S77_E1-50",-17.7738124180674,-10.3277534913064
"1011","LS-15009_S78_E1-50",30.1437358365356,9.97270641505618
"1012","LS-15009_S79_E1-50",-20.7728670027693,-8.00369369157714
"1013","LS-15009_S80_E1-50",27.135078031153,16.5734980633615
"1014","LS-15009_S81_E1-50",30.4537043987988,8.77426507290586
"1015","LS-15009_S82_E1-50",13.8428481747553,-14.6463794536212
"1016","LS-15009_S83_E1-50",26.5451529374407,-15.3577785469734
"1017","LS-15009_S84_E1-50",-36.3529373129947,-10.4146688391153
"1018","LS-15009_S85_E1-50",27.4030450573932,21.0727635718846
"1019","LS-15009_S86_E1-50",-27.5133388015827,-24.8029668979197
"1020","LS-15009_S87_E1-50",-27.5438895254495,-27.0033784617684
"1021","LS-15009_S88_E1-50",29.2507802881609,19.2526772512258
"1022","LS-15009_S89_E1-50",27.4345814079588,17.8597523680684
"1023","LS-15009_S90_E1-50",28.7484307199428,14.7987379333957
"1024","LS-15009_S91_E1-50",26.7896865769475,16.8749374053455
"1025","LS-15009_S92_E1-50",26.5732058308086,21.7801284574855
"1026","LS-15009_S93_E1-50",20.323226781291,6.04637701295478
"1027","LS-15009_S94_E1-50",26.8778960776719,11.5763830403996
"1028","LS-15009_S95_E1-50",-35.6955102825817,-3.97628618870758
"1029","LS-15009_S96_E1-50",-32.7496517149189,28.5544119333356
"1030","LS-15010_S01_E1-50",15.0931791533069,-36.1952029633494
"1031","LS-15010_S02_E1-50",-28.4632959819386,10.5254160237911
"1032","LS-15010_S03_E1-50",16.1545542510062,-33.5878925807988
"1033","LS-15010_S05_E1-50",-31.6682133899837,14.734707291964
"1034","LS-15010_S06_E1-50",16.4760226466164,-33.9047047682894
"1035","LS-15010_S07_E1-50",-31.8985659695588,15.6659267026925
"1036","LS-15010_S08_E1-50",20.9243156953061,-39.7737380626625
"1037","LS-15010_S10_E1-50",19.4101567804241,-31.8880284661733
"1038","LS-15010_S11_E1-50",-34.4968802679477,15.4228103891921
"1039","LS-15010_S12_E1-50",14.7661155725982,-36.2394734513085
"1040","LS-15010_S13_E1-50",-30.1968906343375,5.56652549758145
"1041","LS-15010_S14_E1-50",-31.0910241395947,9.08768123202884
"1042","LS-15010_S15_E1-50",-22.4097333241913,8.04640228524506
"1043","LS-15010_S16_E1-50",-26.3973128231005,10.9761584696112
"1044","LS-15010_S17_E1-50",19.8134861418367,-31.5637917609242
"1045","LS-15010_S18_E1-50",-35.28215364069,10.0915577295131
"1046","LS-15010_S19_E1-50",-31.0136696369741,14.4753524577902
"1047","LS-15010_S20_E1-50",-37.2878494429933,11.4544130400165
"1048","LS-15010_S21_E1-50",-23.0235983175271,8.5395097445944
"1049","LS-15010_S22_E1-50",-34.3456033830235,15.7012400362408
"1050","LS-15010_S23_E1-50",-24.8575874943695,13.6654493232301
"1051","LS-15010_S24_E1-50",13.2941483377135,-34.0113070420602
"1052","LS-15010_S25_E1-50",15.0472788161556,-35.4241042321315
"1053","LS-15010_S26_E1-50",-22.2736082712919,8.47964644930537
"1054","LS-15010_S27_E1-50",-34.1902210321641,15.272149180755
"1055","LS-15010_S28_E1-50",-31.8727150779069,14.7153604284029
"1056","LS-15010_S29_E1-50",13.8987710880453,-36.5098763938785
"1057","LS-15010_S30_E1-50",16.4033660238362,-37.0895363681314
"1058","LS-15010_S31_E1-50",-35.6663727391412,10.0073621913513
"1059","LS-15010_S32_E1-50",17.6239975691386,-38.6606465478856
"1060","LS-15010_S33_E1-50",-25.8944554954236,13.1766576022101
"1061","LS-15010_S34_E1-50",15.5629532723857,-38.2122690242039
"1062","LS-15010_S35_E1-50",-24.6349718111323,8.86656985384048
"1063","LS-15010_S36_E1-50",9.95174580941986,-33.749382136518
"1064","LS-15010_S37_E1-50",15.2535001803904,-36.0391250746126
"1065","LS-15010_S38_E1-50",15.0834375257881,-38.2274633696192
"1066","LS-15010_S39_E1-50",-26.6302113123335,12.7474591141266
"1067","LS-15010_S40_E1-50",-23.3325807238423,7.75684235188568
"1068","LS-15010_S49_E1-50",-26.9046236413598,9.3296880955803
"1069","LS-15010_S50_E1-50",12.1228850461772,-35.3881454685721
"1070","LS-15010_S51_E1-50",17.4711096220333,-33.1111282982541
"1071","LS-15010_S52_E1-50",-24.6452120603339,7.01621481879837
"1072","LS-15010_S53_E1-50",13.3547619903655,-32.2913671151814
"1073","LS-15010_S54_E1-50",-24.9442114019927,13.802888229266
"1074","LS-15010_S55_E1-50",20.7252898193332,-39.8911131260982
"1075","LS-15010_S56_E1-50",13.9652056994936,-33.9300140823362
"1076","LS-15010_S57_E1-50",-31.240412555641,14.3220025661681
"1077","LS-15010_S58_E1-50",-26.8973654143605,9.22471190063561
"1078","LS-15010_S59_E1-50",16.2143611223603,-34.9875240590037
"1079","LS-15010_S60_E1-50",-22.990956550173,14.2970571635076
"1080","LS-15010_S61_E1-50",-32.8355201188296,7.40968242057847
"1081","LS-15010_S62_E1-50",-37.9306817076559,11.7336417233555
"1082","LS-15010_S63_E1-50",17.4205190553262,-35.5054887843425
"1083","LS-15010_S64_E1-50",11.7774348664874,-33.6155123158072
"1084","LS-15010_S65_E1-50",20.8757408283696,-18.4444189472538
"1085","LS-15010_S66_E1-50",22.32704604804,-19.7489890844815
"1086","LS-15010_S67_E1-50",30.241352287202,9.29793430109874
"1087","LS-15010_S68_E1-50",-22.5554700848215,-15.062567076998
"1088","LS-15010_S69_E1-50",21.9505675466902,-19.0454646044789
"1089","LS-15010_S70_E1-50",-19.4650687913019,-6.41408493408159
"1090","LS-15010_S71_E1-50",-19.1158646929352,-12.6535392370857
"1091","LS-15010_S72_E1-50",-12.4814936723247,-18.5391700416376
"1092","LS-15010_S73_E1-50",-38.537772761559,-11.2185014064641
"1093","LS-15010_S74_E1-50",-32.1430573288774,25.3931913984063
"1094","LS-15010_S75_E1-50",-28.0426522080548,-28.3202616341663
"1095","LS-15010_S76_E1-50",-37.7433104690377,-4.68119311907745
"1096","LS-15010_S77_E1-50",-20.0470073703572,-10.193819296637
"1097","LS-15010_S78_E1-50",30.376180229202,-5.66625829821646
"1098","LS-15010_S79_E1-50",-26.695446505438,-14.6536313138406
"1099","LS-15010_S80_E1-50",16.9342655474095,-18.5471613630471
"1100","LS-15010_S81_E1-50",-30.6148589526857,24.2950091507
"1101","LS-15010_S82_E1-50",-0.813409817278759,-27.6506816780935
"1102","LS-15010_S83_E1-50",17.238934085136,-7.09470027089023
"1103","LS-15010_S84_E1-50",16.5748344674429,-3.56712462932753
"1104","LS-15010_S85_E1-50",17.3153098070851,29.3732309883069
"1105","LS-15010_S86_E1-50",-0.796139410167032,-26.9708110298192
"1106","LS-15010_S87_E1-50",18.7812666085138,4.75633028798702
"1107","LS-15010_S88_E1-50",24.9407770364193,-0.51102005769604
"1108","LS-15010_S89_E1-50",25.3086510968507,0.460467092251824
"1109","LS-15010_S90_E1-50",17.3913447002229,-0.629181874224103
"1110","LS-15010_S91_E1-50",19.894880408983,-1.49343030081217
"1111","LS-15010_S92_E1-50",-21.5002983189475,-5.45450067736416
"1112","LS-15010_S93_E1-50",20.9182808768482,1.25748137119103
"1113","LS-15010_S94_E1-50",23.5219342512941,3.16624306265274
"1114","LS-15010_S95_E1-50",15.1045947522411,1.92985159197444
"1115","LS-15010_S96_E1-50",24.5903697203919,5.17318745843971
"1116","LS-15011_S01_E1-50",3.13449577406372,-24.5630712936557
"1117","LS-15011_S02_E1-50",1.2463529181966,-26.8304578241389
"1118","LS-15011_S03_E1-50",33.2496107077321,-3.20631182213608
"1119","LS-15011_S04_E1-50",26.7470723651974,22.7029371477276
"1120","LS-15011_S05_E1-50",10.1786498798621,-3.43303152007646
"1121","LS-15011_S06_E1-50",-21.6829591916343,-4.78717116451404
"1122","LS-15011_S07_E1-50",-1.00183121597806,-25.0578723991925
"1123","LS-15011_S08_E1-50",26.8744827320059,0.783099405403913
"1124","LS-15011_S10_E1-50",1.53177019809554,26.5019098459424
"1125","LS-15011_S11_E1-50",-13.1935392255182,17.539808257925
"1126","LS-15011_S12_E1-50",8.5438589340067,37.9130478569929
"1127","LS-15011_S13_E1-50",8.73545715883536,36.7319227883205
"1128","LS-15011_S14_E1-50",7.4925016184399,40.9970433734262
"1129","LS-15011_S15_E1-50",-6.54134225007236,19.8414128581589
"1130","LS-15011_S16_E1-50",-40.0953135133372,10.8650434571601
"1131","LS-15011_S17_E1-50",-33.2805035665226,7.62376398897627
"1132","LS-15011_S18_E1-50",9.74135693830888,36.6245463156588
"1133","LS-15011_S19_E1-50",9.73332486043447,36.8671981151545
"1134","LS-15011_S20_E1-50",44.7339371253454,-7.82143405472245
"1135","LS-15011_S21_E1-50",-24.8367583313665,7.32749671315537
"1136","LS-15011_S22_E1-50",-28.7697245096246,7.71168286599224
"1137","LS-15011_S23_E1-50",8.79159384754324,38.8480036236741
"1138","LS-15011_S24_E1-50",-32.7839460454157,8.66113570742574
"1139","LS-15011_S25_E1-50",-21.5413447506266,-4.67363324967584
"1140","LS-15011_S26_E1-50",-18.450185009484,9.562196694792
"1141","LS-15011_S27_E1-50",13.3384870111713,-30.3769817905351
"1142","LS-15011_S28_E1-50",11.1167674723712,-29.7405440698606
"1143","LS-15011_S29_E1-50",-30.4840984546447,9.45814611987899
"1144","LS-15011_S30_E1-50",-25.0184760308769,11.3568738297762
"1145","LS-15011_S31_E1-50",10.4582026911393,-33.4611322526256
"1146","LS-15011_S32_E1-50",11.6573154784217,-30.4925717069473
"1147","LS-15011_S33_E1-50",-35.423933100035,7.72816787833668
"1148","LS-15011_S34_E1-50",-32.6749286460554,7.2178950405981
"1149","LS-15011_S35_E1-50",12.0894908971454,-33.6964229027066
"1150","LS-15011_S36_E1-50",-31.4950581595159,14.9743066472032
"1151","LS-15011_S37_E1-50",-14.3084846355917,-18.342205651204
"1152","LS-15011_S38_E1-50",16.9201237236701,-37.338747611736
"1153","LS-15011_S39_E1-50",-34.0372847508731,7.30662909408054
"1154","LS-15011_S40_E1-50",-25.3822297019423,7.96205986468138
"1155","LS-15011_S41_E1-50",-27.4827796291811,10.547646561197
"1156","LS-15011_S42_E1-50",16.4126049276831,-37.2681014590461
"1157","LS-15011_S43_E1-50",-31.6575652169055,14.7339654133008
"1158","LS-15011_S44_E1-50",-22.1546409571648,10.5451977464718
"1159","LS-15011_S45_E1-50",11.357110058576,-35.039152355586
"1160","LS-15011_S46_E1-50",11.1508028285034,-35.6678392074899
"1161","LS-15011_S47_E1-50",-26.8131952645296,5.6020196091572
"1162","LS-15011_S48_E1-50",24.2346399737016,4.767952154105
"1163","LS-15011_S53_E1-50",-11.9769615038932,-43.723462663871
"1164","LS-15011_S55_E1-50",-40.1032071022495,10.4967117731239
"1165","LS-15011_S56_E1-50",-23.6703143518662,11.6215889789232
"1166","LS-15011_S65_E1-50",14.2638950341102,-30.4540886513645
"1167","LS-15011_S66_E1-50",-31.9162087271606,14.638605328317
"1168","LS-15011_S67_E1-50",14.9480547595785,-36.1124058453603
"1169","LS-15011_S68_E1-50",-22.4441890851446,7.71880345628284
"1170","LS-15011_S69_E1-50",-27.5647890250714,11.4953601770901
"1171","LS-15011_S70_E1-50",-27.3505050294089,11.5909529514951
"1172","LS-15011_S71_E1-50",-35.9208329198527,7.20302841280694
"1173","LS-15011_S72_E1-50",-26.4152400061741,10.6131138242434
"1174","LS-15011_S73_E1-50",-31.2326837943352,8.68745317534911
"1175","LS-15011_S74_E1-50",14.4282479216251,-29.966100093918
"1176","LS-15011_S75_E1-50",19.9317091809705,-4.84663346310138
"1177","LS-15011_S76_E1-50",17.1895609086922,-36.5887095665059
"1178","LS-15011_S77_E1-50",14.226180725424,2.46138631434657
"1179","LS-15011_S78_E1-50",-23.7749125053793,7.30195070645435
"1180","LS-15011_S79_E1-50",15.9174498483634,-36.6614485528532
"1181","LS-15011_S80_E1-50",14.4496933213667,2.56383759888646
"1182","LS-15011_S81_E1-50",-31.6220854288775,15.5437073858073
"1183","LS-15011_S82_E1-50",-21.9260605122711,12.6671655963919
"1184","LS-15011_S84_E1-50",-23.339644816321,12.595111488234
"1185","LS-15011_S85_E1-50",-24.9077679286964,14.6712727004836
"1186","LS-15011_S86_E1-50",-28.0341912785375,11.6412068334931
"1187","LS-15011_S87_E1-50",18.8616795548077,-39.6286987164102
"1188","LS-15011_S88_E1-50",-29.6589047686933,12.5804140775143
"1189","LS-15011_S89_E1-50",-25.0730636011571,14.4629844966539
"1190","LS-15011_S90_E1-50",-37.1653328693767,7.53782346971316
"1191","LS-15011_S92_E1-50",-22.9627601749676,16.0038296232008
"1192","LS-15011_S93_E1-50",-31.3396296678815,15.5119812815531
"1193","LS-15011_S94_E1-50",18.1247954233341,-32.546211176177
"1194","LS-15011_S96_E1-50",-27.5222758581237,10.3530465716766
"1195","LS-15012_S01_E1-50",23.0987405601589,18.3915812944422
"1196","LS-15012_S02_E1-50",32.4906545704209,-4.76748851267159
"1197","LS-15012_S03_E1-50",32.7504670100521,19.301032263604
"1198","LS-15012_S04_E1-50",34.3870759160499,1.4795130146346
"1199","LS-15012_S05_E1-50",25.1389949837075,17.6205709840705
"1200","LS-15012_S06_E1-50",36.2950656614468,0.568262761100588
"1201","LS-15012_S07_E1-50",23.4342621991463,10.7586287004991
"1202","LS-15012_S08_E1-50",22.8017634171382,19.1342945295883
"1203","LS-15012_S09_E1-50",19.2892916365745,28.8547294803448
"1204","LS-15012_S10_E1-50",36.8348908544402,0.36135546767482
"1205","LS-15012_S11_E1-50",34.4177686065675,1.04111413479623
"1206","LS-15012_S12_E1-50",34.3495473865221,0.978870480070587
"1207","LS-15012_S13_E1-50",34.6717821736936,-2.19350389223113
"1208","LS-15012_S14_E1-50",32.8700554591089,-4.64218197056762
"1209","LS-15012_S17_E1-50",33.742446682222,-3.25673110390661
"1210","LS-15012_S18_E1-50",36.255945696338,0.837274019393725
"1211","LS-15012_S19_E1-50",34.4417477472152,1.08361245057539
"1212","LS-15012_S20_E1-50",34.5637748243851,-5.66035861960197
"1213","LS-15012_S21_E1-50",36.3395270155246,0.335386573573618
"1214","LS-15012_S22_E1-50",33.8038075943808,-4.54082061122394
"1215","LS-15012_S23_E1-50",34.2783217863361,-2.56073227452579
"1216","LS-15012_S24_E1-50",34.2624063808444,1.05670612155196
"1217","LS-15012_S25_E1-50",33.4413447901843,-1.32630690135319
"1218","LS-15012_S26_E1-50",37.5516812166746,-1.20358942492114
"1219","LS-15012_S27_E1-50",36.2619495921466,0.370348389350025
"1220","LS-15012_S28_E1-50",37.5672634042583,-0.951768865539839
"1221","LS-15012_S29_E1-50",34.3352308798782,-4.17346054401565
"1222","LS-15012_S30_E1-50",32.0875557360679,-5.46815035203237
"1223","LS-15012_S31_E1-50",34.1365777595896,-4.49985699758895
"1224","LS-15012_S32_E1-50",36.4842514590447,0.433552102358022
"1225","LS-15012_S33_E1-50",35.2258858825157,1.10937465455014
"1226","LS-15012_S34_E1-50",32.4984202381607,1.72324899700741
"1227","LS-15012_S35_E1-50",34.8565675440318,19.2944240514865
"1228","LS-15012_S36_E1-50",34.1626491292665,1.22420623755697
"1229","LS-15012_S37_E1-50",19.0698577715717,30.206594746779
"1230","LS-15012_S38_E1-50",25.6147636762958,15.004076946789
"1231","LS-15012_S39_E1-50",26.168015686151,15.214749366318
"1232","LS-15012_S40_E1-50",34.040055397936,-4.29811245268203
"1233","LS-15012_S41_E1-50",27.6380715577345,0.290317710152955
"1234","LS-15012_S42_E1-50",25.7684067928434,13.5753135178745
"1235","LS-15012_S43_E1-50",30.7590644216745,5.65443218971314
"1236","LS-15012_S44_E1-50",36.2190294677465,0.829974494754351
"1237","LS-15012_S45_E1-50",25.9463459586203,13.6073105196216
"1238","LS-15012_S46_E1-50",29.1700400809416,0.676759226135548
"1239","LS-15012_S47_E1-50",24.6784012300062,9.14671373076593
"1240","LS-15012_S48_E1-50",30.9124123260042,5.81592635914254
"1241","LS-15012_S49_E1-50",37.7340594828392,4.65151942193118
"1242","LS-15012_S50_E1-50",23.6903448599005,5.65478503937838
"1243","LS-15012_S51_E1-50",16.5247067911285,5.10410311873202
"1244","LS-15012_S52_E1-50",22.1748257228142,19.1259507818709
"1245","LS-15012_S53_E1-50",33.2721602626191,19.9546152433611
"1246","LS-15012_S54_E1-50",24.7434318642029,18.6774947121024
"1247","LS-15012_S55_E1-50",24.7031780902561,17.5415886753255
"1248","LS-15012_S56_E1-50",30.5423946288556,6.50322686180911
"1249","LS-15012_S57_E1-50",-23.7301259981802,-20.9504162387062
"1250","LS-15012_S58_E1-50",-35.0644430135924,-22.2846934269007
"1251","LS-15012_S59_E1-50",-31.563729889293,-7.59468884904296
"1252","LS-15012_S60_E1-50",-31.7707822894446,-7.44674535822366
"1253","LS-15012_S61_E1-50",-39.3163102250713,-18.862215850466
"1254","LS-15012_S62_E1-50",-37.8591219420049,-4.6944309872722
"1255","LS-15012_S63_E1-50",-36.9954005081941,-18.1367688734429
"1256","LS-15012_S64_E1-50",-26.9062083292123,-16.7782458570116
"1257","LS-15012_S65_E1-50",-23.3216826407163,-14.5353417385215
"1258","LS-15012_S66_E1-50",-23.8072964474851,-19.200769954453
"1259","LS-15012_S67_E1-50",-37.6827493693196,-18.0323670201347
"1260","LS-15012_S68_E1-50",-40.6266339637098,-19.7470032990667
"1261","LS-15012_S69_E1-50",-38.2576988219231,-18.8043060411783
"1262","LS-15012_S70_E1-50",-37.6550881228521,-18.8777610080137
"1263","LS-15012_S71_E1-50",-38.4918693418989,-16.7274687265278
"1264","LS-15012_S72_E1-50",-37.6023065282586,-18.922140662969
"1265","LS-15012_S73_E1-50",-21.8500723600256,-16.1214877509139
"1266","LS-15012_S74_E1-50",-19.8942181125825,-12.3387446358825
"1267","LS-15012_S75_E1-50",-23.2915186356568,-16.802891170909
"1268","LS-15012_S76_E1-50",-20.8378707809989,-14.5019553646104
"1269","LS-15012_S77_E1-50",-24.3409589173433,-5.2659234520419
"1270","LS-15012_S78_E1-50",-29.0462819298164,-6.20256495251037
"1271","LS-15012_S79_E1-50",-23.738655129727,-22.933000686546
"1272","LS-15012_S80_E1-50",-22.9762416140468,-5.64418336879273
"1273","LS-15012_S89_E1-50",-23.5756815060007,-6.44463459625672
"1274","LS-15012_S90_E1-50",-21.1496584229172,-7.78700090304577
"1275","LS-15012_S91_E1-50",-24.7522543373806,-4.58158973530947
"1276","LS-15012_S92_E1-50",-20.9463490185782,-9.04303824361973
"1277","LS-15012_S93_E1-50",-21.9561837591133,-8.3815882529655
"1278","LS-15012_S94_E1-50",-32.7790730092535,-0.844616445695323
"1279","LS-15012_S95_E1-50",-21.796883332682,-7.09708891847378
"1280","LS-15013_S01_E1-50",28.0901528167646,0.925538842387371
"1281","LS-15013_S02_E1-50",23.1854497988769,16.0691491193612
"1282","LS-15013_S03_E1-50",21.85535497251,7.77747989631998
"1283","LS-15013_S04_E1-50",22.0039880822612,18.8342537585691
"1284","LS-15013_S05_E1-50",25.1843127607211,19.1777513313851
"1285","LS-15013_S06_E1-50",23.4716489541299,19.3869254826015
"1286","LS-15013_S07_E1-50",23.2089870985002,17.4554064515837
"1287","LS-15013_S08_E1-50",28.9840062518447,1.5745231209971
"1288","LS-15013_S09_E1-50",22.6432801548375,1.79226427280746
"1289","LS-15013_S10_E1-50",33.7501629756368,3.10268540198007
"1290","LS-15013_S11_E1-50",23.0314272361443,5.99196036459679
"1291","LS-15013_S12_E1-50",23.1163794815111,20.2464592184682
"1292","LS-15013_S13_E1-50",22.5819662411644,19.9779430281466
"1293","LS-15013_S14_E1-50",23.2320599328253,5.615254590335
